forecast_date,product,product_id,category,past_four_week_items,ml_week_1,ml_week_2,ml_week_3,ml_week_4,ml_four_week_total,actual_four_week_total
2018-04-02,Product 1,99a4788cb24856965c36a24e339b6058,bed_bath_table,15.0,4.078201468887151,4.05784770290089,3.5991605454007036,3.1702448390561546,14.9054545562449,5.0
2018-04-02,Product 2,42a2c92a0979a949ca4ea89ec5c7b934,housewares,1.0,0.4075160636245397,0.4874482774476507,0.46179132791375127,0.6984547564871435,2.055210425473085,3.0
2018-04-02,Product 3,154e7e31ebfa092203795c972e5804a6,health_beauty,7.0,1.7238909483335345,1.9222626153016364,1.2688483338720098,1.096383140763498,6.011385038270679,0.0
2018-04-02,Product 4,7e0dc102074f8285580c9777f79c90cf,garden_tools,0.0,0.20702365058710406,0.2813747726056835,0.34103649794741586,0.3896637544447658,1.2190986755849693,0.0
2018-04-02,Product 5,c6dd917a0be2a704582055949915ab32,cool_stuff,2.0,0.21938501589240136,0.28350299038556825,0.34036167591451205,0.3947803458532411,1.2380300280457228,3.0
